"REPORT_ID","MONTH_DW","LAST_MONTHS","AMOUNT"
"210824","2014.09       ","1","24.00"
"210824","2014.08       ","5","5929.00"
"210824","2014.07       ","4","6734.00"
"210824","2014.06       ","3","6638.00"
"210824","2014.05       ","2","4261.00"
"210824","2014.04       ","1","1533.00"
"210824","2013.02       ","1","1044.00"
"210824","2012.05       ","1","694.00"
"210824","2012.03       ","1","1413.00"
"210824","2012.02       ","1","1326.00"
"213685","2014.11       ","3","4983.00"
"213685","2014.10       ","2","3198.00"
"213685","2014.09       ","1","1584.00"
"213685","2014.08       ","1","1437.00"
"213685","2014.05       ","1","1560.00"
"213685","2014.04       ","1","1399.00"
"213685","2014.02       ","1","951.00"
"213685","2013.02       ","1","31.00"
"213685","2016.08       ","1","250.00"
"213685","2016.01       ","1","322.00"
"213685","2015.08       ","1","250.00"
"213685","2014.09       ","1","250.00"
"213685","2014.03       ","1","249.00"
"213685","--            ","",""
"213685","2014.12       ","1","49.00"
"213685","2014.11       ","3","1559.00"
"213685","2014.10       ","2","784.00"
"213685","2014.09       ","1","264.00"
"213685","2014.09       ","1","1112.00"
"213685","2014.02       ","1","1170.00"
"213685","2013.09       ","1","999.00"
"213685","--            ","",""
"216386","2014.11       ","1","131.00"
"216386","2014.08       ","1","50.00"
"216386","2014.11       ","1","1648.00"
"216386","2014.09       ","1","3488.00"
"216386","2014.10       ","7","84.00"
"216386","2014.09       ","6","74.00"
"216386","2014.08       ","5","64.00"
"216386","2014.07       ","4","54.00"
"216386","2014.06       ","3","32.00"
"216386","2014.05       ","2","22.00"
"216386","2014.04       ","1","12.00"
"216386","--            ","",""
"216386","2014.10       ","3","911.00"
"216386","2014.09       ","2","679.00"
"216386","2014.08       ","1","372.00"
"216386","--            ","",""
"210933","2015.09       ","1","12.00"
"210933","2012.12       ","1","8.00"
"210933","2012.07       ","1","1.00"
"210933","2012.03       ","1","11.00"
"221317","2014.11       ","1","307.00"
"221317","2014.07       ","2","589.00"
"221317","2014.06       ","1","276.00"
"221317","2014.04       ","1","5.00"
"221317","2014.03       ","1","202.00"
"221317","2013.12       ","1","199.00"
"221317","2013.10       ","1","439.00"
"221317","2013.06       ","2","803.00"
"221317","2013.05       ","1","352.00"
"221317","--            ","",""
"222042","2014.12       ","1","2887.00"
"222042","2014.11       ","1","2809.00"
"222042","2014.08       ","1","339.00"
"222042","2014.07       ","1","2669.00"
"222042","2014.06       ","1","469.00"
"222042","2014.05       ","1","2219.00"
"222042","2014.04       ","1","1831.00"
"222042","2014.03       ","1","2019.00"
"222042","2014.02       ","1","2252.00"
"222042","2014.01       ","1","2230.00"
"222042","2013.12       ","1","1595.00"
"222042","2013.11       ","1","3130.00"
"222042","2013.10       ","1","2758.00"
"222042","2013.08       ","1","1787.00"
"222042","2013.07       ","1","1316.00"
"222042","2013.06       ","1","3175.00"
"222042","2013.05       ","1","2720.00"
"222042","2013.03       ","1","2778.00"
"222042","2012.12       ","1","2538.00"
"222042","2012.10       ","1","2037.00"
"222042","2012.08       ","1","349.00"
"222042","2012.07       ","1","738.00"
"222042","2012.06       ","1","3104.00"
"222042","2012.05       ","1","2423.00"
"222042","2012.03       ","1","54.00"
"222042","--            ","",""
"222042","2014.11       ","2","1764.00"
"222042","2014.10       ","1","1699.00"
"222042","2014.08       ","7","36.00"
"222042","2014.07       ","7","468.00"
"222042","2014.06       ","6","296.00"
"222042","2014.05       ","5","780.00"
"222042","2014.04       ","4","407.00"
"222042","2014.03       ","3","555.00"
"222042","2014.02       ","2","1236.00"
"222042","2014.01       ","1","1147.00"
"222042","2013.11       ","2","2259.00"
"222042","2013.10       ","1","1158.00"
"222042","2013.08       ","3","335.00"
"222042","2013.07       ","2","194.00"
"222042","2013.06       ","1","791.00"
"222042","2013.04       ","2","2405.00"
"222042","2013.03       ","1","1377.00"
"222042","2013.01       ","2","145.00"
"222042","2012.12       ","1","1062.00"
"222042","2012.10       ","1","42.00"
"222042","2012.04       ","1","1149.00"
"222042","2012.02       ","1","156.00"
"222042","2014.12       ","1","1838.00"
"222042","2013.12       ","1","162.00"
"222042","2013.04       ","1","217.00"
"222042","2012.10       ","1","172.00"
"222042","2014.11       ","3","733.00"
"222042","2014.10       ","2","468.00"
"222042","2014.09       ","1","844.00"
"222042","2014.06       ","1","980.00"
"222042","2014.04       ","1","61.00"
"222042","2014.02       ","1","991.00"
"220216","2014.10       ","1","373.00"
"220216","--            ","",""
"222042","2013.12       ","1","1060.00"
"222042","2013.10       ","1","4654.00"
"222042","2013.07       ","1","1356.00"
"222042","2013.04       ","1","3943.00"
"222042","2013.01       ","1","611.00"
"222042","2012.11       ","1","106.00"
"205439","2012.09       ","1","145.00"
"205439","2012.08       ","1","172.00"
"205439","2012.03       ","1","243.00"
"205439","--            ","",""
"205439","2012.08       ","1","610.00"
"205439","--            ","",""
"220366","2013.08       ","1","9423.00"
"220366","2013.05       ","1","9417.00"
"220366","2013.03       ","1","9211.00"
"220366","2012.11       ","1","9330.00"
"220366","2012.04       ","1","9393.00"
"220366","--            ","",""
"220366","2012.05       ","1","180.00"
"220366","--            ","",""
"220366","2013.04       ","1","190.00"
"220366","2012.07       ","1","423.00"
"220366","2013.08       ","3","6115.00"
"220366","--            ","",""
"220366","2013.08       ","3","4231.00"
"220366","--            ","",""
"220366","2013.07       ","1","1737.00"
"220366","--            ","",""
"220991","2014.07       ","1","567.00"
"220991","--            ","",""
"220991","2014.06       ","1","432.00"
"220991","--            ","",""
"240092","2014.11       ","4","228.00"
"240092","2014.10       ","3","217.00"
"240092","2014.09       ","2","207.00"
"240092","2014.08       ","1","197.00"
"207863","2014.03       ","1","799.00"
"207863","--            ","",""
"207863","2015.12       ","1","2010.00"
"207863","--            ","",""
"207873","2015.12       ","2","4102.00"
"207873","2015.11       ","1","1895.00"
"207873","2014.09       ","2","1253.00"
"207873","2014.08       ","1","507.00"
"207873","2016.01       ","3","6507.00"
"207873","2015.12       ","2","4208.00"
"207873","2015.11       ","1","1949.00"
"207873","--            ","",""
"207873","2016.01       ","1","147.00"
"207873","2015.12       ","1","150.00"
"207873","2015.11       ","1","148.00"
"207873","--            ","",""
"207873","2015.12       ","2","517.00"
"207873","2015.11       ","1","693.00"
"234698","2013.09       ","1","418.00"
"234698","2013.08       ","1","203.00"
"236162","2014.10       ","1","449.00"
"236162","--            ","",""
"236722","2012.11       ","1","500.00"
"236722","2012.08       ","1","487.00"
"236722","2012.05       ","1","490.00"
"236722","--            ","",""
"236722","2012.07       ","1","1496.00"
"236722","--            ","",""
"236722","2012.06       ","1","175.00"
"236722","--            ","",""
"230329","2013.03       ","1","141.00"
"230329","2013.01       ","1","179.00"
"230329","2012.11       ","1","271.00"
"230329","2012.09       ","1","315.00"
"230329","2012.08       ","1","364.00"
"230329","2012.06       ","1","220.00"
"230329","2012.04       ","1","283.00"
"230329","2012.02       ","2","720.00"
"235678","2013.04       ","1","247.00"
"235678","2013.02       ","1","232.00"
"235678","2013.07       ","1","183.00"
"235678","--            ","",""
"235678","2014.02       ","1","350.00"
"235678","--            ","",""
"235678","2013.04       ","1","1263.00"
"235678","2013.02       ","1","102.00"
"233087","2012.12       ","7","188.00"
"233087","2012.11       ","7","166.00"
"233087","2012.10       ","7","145.00"
"233087","2012.09       ","7","126.00"
"233087","2012.08       ","7","109.00"
"233087","2012.07       ","6","93.00"
"233087","2012.06       ","5","80.00"
"233087","2012.05       ","4","68.00"
"233087","2012.04       ","3","57.00"
"233087","2012.03       ","2","49.00"
"233087","2012.02       ","1","42.00"
"233087","--            ","",""
"233087","2014.11       ","1","11142.00"
"233087","2012.04       ","1","893.00"
"233087","2012.04       ","1","235.00"
"233087","--            ","",""
"233087","2012.04       ","1","333.00"
"233087","--            ","",""
"233710","2014.12       ","1","561.00"
"233710","2013.12       ","1","422.00"
"233710","2014.12       ","1","450.00"
"233710","2013.12       ","2","664.00"
"233710","2013.07       ","1","335.00"
"233710","--            ","",""
"233710","2014.11       ","1","514.00"
"233710","2014.06       ","1","200.00"
"233710","2014.01       ","3","2808.00"
"233710","2013.12       ","2","1824.00"
"233710","2013.11       ","1","877.00"
"233710","--            ","",""
"236999","2014.12       ","1","1974.00"
"236999","2014.09       ","1","2142.00"
"236999","2013.11       ","4","45304.00"
"236999","2013.10       ","3","44392.00"
"236999","2013.09       ","3","32424.00"
"236999","2013.08       ","2","18189.00"
"236999","2013.07       ","1","6496.00"
"236999","--            ","",""
"236999","2013.09       ","3","33425.00"
"236999","2013.08       ","2","22227.00"
"236999","2013.07       ","1","11086.00"
"236999","--            ","",""
"236999","2014.12       ","7","5570.00"
"236999","2014.11       ","7","12012.00"
"236999","2014.10       ","7","14981.00"
"236999","2014.09       ","7","15625.00"
"236999","2014.08       ","7","16270.00"
"236999","2014.07       ","7","16914.00"
"236999","2014.06       ","7","17549.00"
"236999","2014.05       ","7","19285.00"
"236999","2014.04       ","7","22243.00"
"236999","2014.03       ","7","24814.00"
"236999","2014.02       ","7","26950.00"
"236999","2014.01       ","7","28606.00"
"236999","2013.12       ","6","52663.00"
"236999","2013.11       ","5","43339.00"
"236999","2013.10       ","4","50986.00"
"236999","2013.09       ","3","40293.00"
"236999","2013.08       ","2","29338.00"
"236999","2013.07       ","1","18090.00"
"236999","2013.12       ","6","46811.00"
"236999","2013.11       ","5","42480.00"
"236999","2013.10       ","4","38212.00"
"236999","2013.09       ","3","24677.00"
"236999","2013.08       ","2","16097.00"
"236999","2013.07       ","1","7951.00"
"236999","2015.04       ","4","7151.00"
"236999","2015.03       ","3","5293.00"
"236999","2015.02       ","2","3487.00"
"236999","2015.01       ","1","1725.00"
"236999","2014.11       ","1","1719.00"
"236999","--            ","",""
"230448","2012.06       ","1","378.00"
"230448","--            ","",""
"237701","2014.09       ","1","229.00"
"237701","2013.12       ","1","463.00"
"237701","2013.02       ","1","470.00"
"237701","2012.10       ","1","495.00"
"237701","2012.08       ","1","32.00"
"237701","--            ","",""
"237701","2014.01       ","2","201.00"
"237701","2013.12       ","1","68.00"
"237701","2013.08       ","1","103.00"
"237701","2013.05       ","1","1237.00"
"237701","2012.05       ","1","501.00"
"237701","--            ","",""
"237701","2014.02       ","1","18.00"
"237701","2013.08       ","1","125.00"
"237701","2014.10       ","1","398.00"
"237701","--            ","",""
"233244","2014.04       ","2","2212.00"
"233244","2014.03       ","2","1880.00"
"233244","2014.02       ","1","1023.00"
"233244","2014.01       ","1","717.00"
"233244","2013.12       ","1","1220.00"
"233244","2013.10       ","1","669.00"
"234589","2014.04       ","1","1385.00"
"234589","2014.01       ","1","3196.00"
"234589","2013.07       ","1","3877.00"
"234589","2013.06       ","1","5087.00"
"234589","2013.04       ","1","5123.00"
"234589","2013.02       ","1","5067.00"
"234589","2012.12       ","1","3556.00"
"234589","--            ","",""
"234589","2014.04       ","1","283.00"
"234589","2013.04       ","1","3043.00"
"234589","2013.04       ","1","1225.00"
"234589","--            ","",""
"262934","2014.12       ","1","184.00"
"262934","--            ","",""
"262934","2014.09       ","1","525.00"
"262934","--            ","",""
"262934","2014.04       ","1","248.00"
"262934","--            ","",""
"262137","2013.04       ","1","6012.00"
"262137","2012.07       ","1","176.00"
"262137","2012.06       ","1","1323.00"
"262137","2012.04       ","1","1682.00"
"262137","2016.01       ","1","3.00"
"262137","2015.04       ","1","10.00"
"262137","2012.05       ","1","1388.00"
"262137","--            ","",""
"260936","2015.04       ","1","242.00"
"260936","2014.11       ","1","200.00"
"258871","2014.10       ","2","4104.00"
"258871","2014.09       ","1","2047.00"
"258871","2014.05       ","1","2047.00"
"258871","2014.02       ","1","2047.00"
"258871","2013.03       ","1","2047.00"
"258871","--            ","",""
"258871","2014.10       ","1","1147.00"
"258871","--            ","",""
"258871","2014.10       ","1","2320.00"
"258871","2013.10       ","1","1549.00"
"258871","2016.07       ","7","9353.00"
"258871","2016.06       ","7","9219.00"
"258871","2016.05       ","7","9092.00"
"258871","2016.04       ","6","8962.00"
"258871","2016.02       ","4","5514.00"
"258871","2016.01       ","3","3603.00"
"258871","2015.12       ","2","2084.00"
"258871","2015.11       ","1","795.00"
"258871","2015.09       ","1","792.00"
"258871","--            ","",""
"263489","2013.10       ","1","77.00"
"263489","--            ","",""
"261983","2014.04       ","1","1279.00"
"261983","2014.01       ","1","1370.00"
"261983","2013.10       ","1","1352.00"
"261983","2013.08       ","1","1748.00"
"261983","2013.07       ","1","1616.00"
"261983","2013.05       ","1","1444.00"
"261983","2013.04       ","1","4.00"
"261983","2013.01       ","1","1224.00"
"261983","2012.11       ","1","791.00"
"261983","2012.10       ","1","1265.00"
"261983","2012.07       ","1","656.00"
"261983","2012.06       ","1","1080.00"
"263592","2013.10       ","1","200.00"
"263592","2013.06       ","1","86.00"
"261983","2012.05       ","1","907.00"
"261983","2012.02       ","1","838.00"
"261983","2014.03       ","1","478.00"
"261983","2013.11       ","1","662.00"
"261983","2013.09       ","1","402.00"
"261983","2013.07       ","1","751.00"
"261983","2013.05       ","1","496.00"
"261983","2013.03       ","1","574.00"
"261983","2012.12       ","3","1619.00"
"261983","2012.11       ","2","2346.00"
"261983","2012.10       ","1","1894.00"
